AAAÑO,MMES,QCATEGORÍAS,INTIPO,IDDISTRITO,DPROVINCIA,QLUG,IDSITTURI,ADACTIV,NVISIT,QPROVENENCIA,PPRECIO
2017,abril,Aventura,exonerado,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,extranjero,S/ 65
2017,abril,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,3642,Nacional,S/ 30
2017,abril,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,875,extranjero,S/ 65
2017,abril,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,200,Nacional,S/ 30
2017,abril,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,0,extranjero,S/ 65
2017,abril,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,Nacional,S/ 30
2017,abril,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,extranjero,S/ 65
2017,abril,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,Nacional,S/ 30
2017,abril,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,extranjero,S/ 65
2017,abril,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Nacional,S/ 30
2017,abril,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 65
2017,abril,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,767,Nacional,S/ 30
2017,abril,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,7,extranjero,S/ 65
2017,abril,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,108,Nacional,S/ 30
2017,abril,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,276,extranjero,S/ 65
2017,abril,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,Nacional,S/ 30
2017,abril,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,extranjero,S/ 65
2017,abril,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,Nacional,S/ 30
2017,abril,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,13,extranjero,S/ 65
2017,abril,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,Nacional,S/ 30
2017,abril,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,extranjero,S/ 65
2017,abril,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,10,Nacional,S/ 30
2017,abril,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,25,extranjero,S/ 65
2017,abril,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,3,Nacional,S/ 30
2017,abril,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,extranjero,S/ 65
2017,abril,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,5,Nacional,S/ 30
2017,abril,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,8,extranjero,S/ 65
2017,abril,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,0,Nacional,S/ 30
2017,abril,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,0,extranjero,S/ 65
2017,abril,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,539,Nacional,S/ 30
2017,abril,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,38,extranjero,S/ 65
2017,abril,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,9,Nacional,S/ 30
2017,abril,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,extranjero,S/ 65
2017,abril,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,Nacional,S/ 30
2017,abril,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,1,extranjero,S/ 65
2017,abril,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,Nacional,S/ 30
2017,abril,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,extranjero,S/ 65
2017,abril,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Nacional,S/ 30
2017,abril,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 65
2017,abril,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,2727,Nacional,S/ 30
2017,abril,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,198,extranjero,S/ 65
2017,abril,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Nacional,S/ 30
2017,abril,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 65
2017,abril,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,333,Nacional,S/ 30
2017,abril,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,198,extranjero,S/ 65
2017,abril,Aventura,Con boleto ,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,Nacional,S/ 30
2017,abril,Aventura,Con boleto ,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,extranjero,S/ 65
2017,abril,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,Nacional,S/ 30
2017,abril,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,extranjero,S/ 65
2017,abril,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,2,Nacional,S/ 30
2017,abril,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,74,extranjero,S/ 65
2017,abril,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,0,Nacional,S/ 30
2017,abril,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,0,extranjero,S/ 65
2017,abril,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,4,Nacional,S/ 30
2017,abril,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,13,extranjero,S/ 65
2017,abril,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,27,Nacional,S/ 30
2017,abril,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,312,extranjero,S/ 65
2017,mayo,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 69,Turismo,3771,Nacional,S/ 30
2017,mayo,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,2861,extranjero,S/ 65
2017,mayo,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 71,Turismo,538,Nacional,S/ 30
2017,mayo,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,extranjero,S/ 65
2017,mayo,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,Nacional,S/ 30
2017,mayo,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",969,extranjero,S/ 65
2017,mayo,Aventura,exonerado,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,Nacional,S/ 30
2017,mayo,Aventura,exonerado,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,extranjero,S/ 65
2017,mayo,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,2557,Nacional,S/ 30
2017,mayo,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,1201,extranjero,S/ 65
2017,mayo,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,210,Nacional,S/ 30
2017,mayo,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,0,extranjero,S/ 65
2017,mayo,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,Nacional,S/ 30
2017,mayo,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,extranjero,S/ 65
2017,mayo,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,Nacional,S/ 30
2017,mayo,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,extranjero,S/ 65
2017,mayo,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Nacional,S/ 30
2017,mayo,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 65
2017,mayo,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,806,Nacional,S/ 30
2017,mayo,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,7,extranjero,S/ 65
2017,mayo,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,58,Nacional,S/ 30
2017,mayo,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,272,extranjero,S/ 65
2017,mayo,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,Nacional,S/ 30
2017,mayo,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,extranjero,S/ 65
2017,mayo,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,Nacional,S/ 30
2017,mayo,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,22,extranjero,S/ 65
2017,mayo,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,Nacional,S/ 30
2017,mayo,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,extranjero,S/ 65
2017,mayo,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,26,Nacional,S/ 30
2017,mayo,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,345,extranjero,S/ 65
2017,mayo,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,Nacional,S/ 30
2017,mayo,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,extranjero,S/ 65
2017,mayo,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,6,Nacional,S/ 30
2017,mayo,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,37,extranjero,S/ 65
2017,mayo,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,0,Nacional,S/ 30
2017,mayo,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,0,extranjero,S/ 65
2017,mayo,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,261,Nacional,S/ 30
2017,mayo,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,59,extranjero,S/ 65
2017,mayo,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,19,Nacional,S/ 30
2017,mayo,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,extranjero,S/ 65
2017,mayo,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,1,Nacional,S/ 30
2017,mayo,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,23,extranjero,S/ 65
2017,mayo,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,Nacional,S/ 30
2017,mayo,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,extranjero,S/ 65
2017,mayo,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Nacional,S/ 30
2017,mayo,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 65
2017,mayo,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,1916,Nacional,S/ 30
2017,mayo,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,479,extranjero,S/ 65
2017,mayo,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Nacional,S/ 30
2017,mayo,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 65
2017,mayo,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,276,Nacional,S/ 30
2017,mayo,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,308,extranjero,S/ 65
2017,mayo,Aventura,Con boleto ,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,Nacional,S/ 30
2017,mayo,Aventura,Con boleto ,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,extranjero,S/ 65
2017,mayo,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,Nacional,S/ 30
2017,mayo,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,extranjero,S/ 65
2017,mayo,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,4,Nacional,S/ 30
2017,mayo,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,320,extranjero,S/ 65
2017,mayo,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,0,Nacional,S/ 30
2017,mayo,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,7,extranjero,S/ 65
2017,mayo,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,8,Nacional,S/ 30
2017,mayo,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,731,extranjero,S/ 65
2017,mayo,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,0,Nacional,S/ 30
2017,mayo,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,0,extranjero,S/ 65
2017,junio,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 69,Turismo,3807,Nacional,S/ 30
2017,junio,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,2900,extranjero,S/ 65
2017,junio,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 71,Turismo,344,Nacional,S/ 30
2017,junio,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 72,Turismo,0,extranjero,S/ 65
2017,junio,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",15,Nacional,S/ 30
2017,junio,Aventura,Con boleto ,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",931,extranjero,S/ 65
2017,junio,Aventura,exonerado,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,Nacional,S/ 30
2017,junio,Aventura,exonerado,Yungay,Yungay,Llanganuco,PNH,"escalada a los nevados Pisco, Yanapaccha, Chacraraju, Huandoy y Chopicalqui",0,extranjero,S/ 65
2017,junio,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,3054,Nacional,S/ 30
2017,junio,convencional,Con boleto ,Catac,Recuay,carpa,Pastoruri,Turismo,1316,extranjero,S/ 65
2017,junio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,267,Nacional,S/ 30
2017,junio,convencional,exonerado,Catac,Recuay,carpa,Pastoruri,Turismo,0,extranjero,S/ 65
2017,junio,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,Nacional,S/ 30
2017,junio,Aventura,Con boleto ,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",204,extranjero,S/ 65
2017,junio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,Nacional,S/ 30
2017,junio,Aventura,exonerado,Huaraz,Huaraz,Ishinca,PNH,"escalada a los nevados de Ishinca, Urus, Aquillpo y Tocllaraju",0,extranjero,S/ 65
2017,junio,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,Nacional,S/ 30
2017,junio,convencional,Con boleto ,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,0,extranjero,S/ 65
2017,junio,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,583,Nacional,S/ 30
2017,junio,convencional,exonerado,Acopalca,Huari,Purhuay,laguna Purhuay,Turismo,19,extranjero,S/ 65
2017,junio,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,202,Nacional,S/ 30
2017,junio,convencional,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,806,extranjero,S/ 65
2017,junio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,2,Nacional,S/ 30
2017,junio,convencional,exonerado,Independencia,Huaraz,Quillcayhuanca,Laguna Churup,Turismo,0,extranjero,S/ 65
2017,junio,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,4,Nacional,S/ 30
2017,junio,Aventura,Con boleto ,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,73,extranjero,S/ 65
2017,junio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,Nacional,S/ 30
2017,junio,Aventura,exonerado,Independencia,Huaraz,Quillcayhuanca,Quillcayhuanca,Treking Quillcayhuanca - Cojup,0,extranjero,S/ 65
2017,junio,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,50,Nacional,S/ 30
2017,junio,convencional,Con boleto ,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,83,extranjero,S/ 65
2017,junio,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,15,Nacional,S/ 30
2017,junio,convencional,exonerado,Independencia,Huaraz,Llaca,laguna Llaca,Turismo,0,extranjero,S/ 65
2017,junio,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,0,Nacional,S/ 30
2017,junio,Aventura,Con boleto ,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,98,extranjero,S/ 65
2017,junio,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,0,Nacional,S/ 30
2017,junio,Aventura,exonerado,Independencia,Huaraz,Llaca,Llaca,escalada del nevado Ocshapalca y al nevado Vallunaraju,0,extranjero,S/ 65
2017,junio,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,204,Nacional,S/ 30
2017,junio,convencional,Con boleto ,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,48,extranjero,S/ 65
2017,junio,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,Nacional,S/ 30
2017,junio,convencional,exonerado,Shilla,Carhuaz,Ulta,Punta olimpica,Turismo,0,extranjero,S/ 65
2017,junio,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,Nacional,S/ 30
2017,junio,Aventura,Con boleto ,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,51,extranjero,S/ 65
2017,junio,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,Nacional,S/ 30
2017,junio,Aventura,exonerado,Shilla,Carhuaz,Ulta,Ulta,escalada al nevado Contrahierbas,0,extranjero,S/ 65
2017,junio,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,Nacional,S/ 30
2017,junio,convencional,Con boleto ,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,0,extranjero,S/ 65
2017,junio,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,2210,Nacional,S/ 30
2017,junio,convencional,exonerado,Chavin ,Huaraz,Querococha,Laguna Querocoha,Turismo,293,extranjero,S/ 65
2017,junio,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,Nacional,S/ 30
2017,junio,convencional,Con boleto ,Caraz,Huaylas,Paron,Laguna Paron,Turismo,0,extranjero,S/ 65
2017,junio,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,197,Nacional,S/ 30
2017,junio,convencional,exonerado,Caraz,Huaylas,Paron,Laguna Paron,Turismo,392,extranjero,S/ 65
2017,junio,Aventura,Con boleto ,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,Nacional,S/ 30
2017,junio,Aventura,Con boleto ,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,35,extranjero,S/ 65
2017,junio,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,Nacional,S/ 30
2017,junio,Aventura,exonerado,Caraz,Huaylas,Paron,Paron,escalada al nevado Artesonraju,0,extranjero,S/ 65
2017,junio,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,21,Nacional,S/ 30
2017,junio,Aventura,Con boleto ,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,634,extranjero,S/ 65
2017,junio,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,0,Nacional,S/ 30
2017,junio,Aventura,exonerado,Cashapampa,Sihuas,Cashapampa,Cashapampa,trekking Santa Cruz - Huaripampa,0,extranjero,S/ 65
2017,junio,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,0,Nacional,S/ 30
2017,junio,Aventura,Con boleto ,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,10,extranjero,S/ 65
2017,junio,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,6,Nacional,S/ 30
2017,junio,Aventura,exonerado,San Marcos,Huari,Huaripampa,Huaripampa,trekking Huaripampa - Santa Cruz,491,extranjero,S/ 65
2017,julio,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 69,Turismo,22240,Nacional,S/ 30
2017,julio,convencional,Con boleto ,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 70,Turismo,3798,extranjero,S/ 65
2017,julio,convencional,exonerado,Yungay,Yungay,Llanganuco,laguna Chinancocha y laguna 71,Turismo,851,Nacional,S/ 30
